objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,areadoc-link,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll226,cb_ajpr0226.jpg,,,"Oficio nº 2.219, de 23/09/1965, del Ingeniero Jefe de la brigada de Málaga, y oficio nº 427, del 27/09/1965, del Alcalde accidental de Alfarnate, relativos a la autorización a vecinos para siembra en el monte Sierra de Enmedio de Alfarnate (Málaga).",José Ángel Carrera Morales,1965-09-23,"La Jefatura del Servicio ha autorizado al Ayuntamiento de Alfarnate para que durante el año agrícola 1965/1966 varios vecinos puedan realizar trabajos de siembra, en una superficie de 7,00 ha, en el monte nº 19, denominado Sierra de Enmedio. Oficio de la Alcaldía con la relación de vecinos, superficies y lugares autorizados, para realizar siembras en el año agrícola 1965/1966 en la sierra de Enmedio.",Patrimonio Forestal del Estado;7ª División Hidrológico Forestal;Brigada de Málaga;Monte Sierra de Enmedio;aprovechamientos forestales;siembras;guardas forestales;1965,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Sierra de Enmedio, Alfarnate (Málaga)",36.983883,-4.250734,"Archivo de José Pino Rivera",cb_ajpr0226,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll227,cb_ajpr0227.jpg,,,"Oficio nº 12, de 06/03/1965, dirigido al Ingeniero Jefe de la brigada de Málaga, comunicando la visita al monte Sierra de Enmedio de Alfarnate (Málaga) del estudiante de Geología D. Manuel del Valle Cardenete.",José Pino Rivera,1965-03-06,"Comunico a V.S. que con esta fecha ha estado en este monte Sierra de Enmedio un estudiante de Geología de la Universidad de Granada llamado D. Manuel del Valle Cardenete, el cual según manifiesta al que suscribe realiza exploración en estos montes realizando estudios como final de carrera, el cual tiene que volver más veces a esta.",Patrimonio Forestal del Estado;7ª División Hidrológico Forestal;Brigada de Málaga;Monte Sierra de Enmedio;Manuel del Valle Cardenete;Geología;guardas forestales;1965,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Sierra de Enmedio, Alfarnate (Málaga)",36.983883,-4.250734,"Archivo de José Pino Rivera",cb_ajpr0227,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll228,cb_ajpr0228.jpg,,,"Oficio de 16/11/1981, dirigido al Ingeniero Jefe Provincial del ICONA en Málaga, informando de los nidales de madera para aves insectívoras colocados en el monte Pinar de Yunquera (Málaga).",José Pino Rivera,1981-11-16,"Informando de los nidales de madera para aves insectívoras colocados en el monte Pinar de Yunquera (Málaga), zonas, fechas y entidad que los colocó. Los datos reflejados, en lo que respecta a D. Manuel Blasco y acompañantes, son aproximados. En el almacén de ICONA en Yunquera quedan 147 nidales.",ICONA;Jefatura Provincial de Málaga;Monte Pinar de Yunquera (Málaga);nidales;aves insectívoras;agentes forestales;1981,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Monte Pinar de Yunquera (Málaga)",36.721956,-4.978953,"Archivo de José Pino Rivera",cb_ajpr0228,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll229,cb_ajpr0229.jpg,,,"Recibos de 16/07/1981 y de 20/08/1981 del Ayuntamiento de Yunquera de entrega de ganado encontrado pastando sin pastor y sin autorización en el monte Pinar de Yunquera (Málaga).",Alcalde de Yunquera,1981-07-16,"A las 12:00 h del día de la fecha y por el Jefe de Zona Forestal del ICONA en esta localidad se hace entrega al Ayuntamiento de 106 cabezas (16/07/1981) y 81 cabezas (20/08/1981) de ganadao lanar encontradas pasando sin pastor y sin autorización en el monte Pinar de Yunquera (Málaga).",ICONA;Ayuntamiento de Yunquera (Málaga);Monte Pinar de Yunquera (Málaga);aprovechamientos forestales;denuncias;pastos;agentes forestales;1981,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Monte Pinar de Yunquera (Málaga)",36.721956,-4.978953,"Archivo de José Pino Rivera",cb_ajpr0229,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll230,cb_ajpr0230.jpg,,,"Parte del incendio forestal del 29/11/1981 del cerro de las Querencias, limítrofe con el monte Pinar de Yunquera (Málaga).",José Pino Rivera,1981-11-29,"El 28 de noviembre de 1981 se produjo un incendio forestal, por causas desconocidas, en el cerro de las Querencias, limítrofe con el monte Pinar de Yunquerra (Málaga). El incendio forestal se inició a las 12:00 h y se dió por controlado a las 21:30 h del mismo día. Intevinieron en la extinción un total 128 personas. La superficie total siniestrada alcanzó las 40 ha, de las cuáles 20 ha eran arboladas, con pino carrasco y pino piñonero, y las otras 20 ha ocupadas por matorral.",cerro de las Querencias;puerto de Bacamón;puerto del Cañuelo;monte Pinar de Yunquera (Málaga);incendios forestales;agentes forestales;ICONA;pino carrasco;pino piñonero;1981,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Cerro de las Querencias, Yunquera (Málaga)",36.736574,-4.948070,"Archivo de José Pino Rivera",cb_ajpr0230,image/parte de incendio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll231,cb_ajpr0231.jpg,,,"Parte del incendio forestal del 23/03/1981 del cerro del Médico, limítrofe con el monte Pinar de Yunquera (Málaga).",José Pino Rivera,1981-03-23,"El 23 y 24 de marzo de 1981 se produjo un incendio forestal, al parecer intencionado por el sitio y la hora en el que se inició, en el cerro del Médico, limítrofe con el monte Pinar de Yunquerra (Málaga). El incendio forestal se inició a las 09:30 h del día 23/03/1981 y se dió por controlado a las 10:00 h del día 24/03/1981. Intevinieron en la extinción un total 75 personas. La superficie total siniestrada alcanzó las 30 ha, todas ellas arboladas de pino carrasco.",cerro del Médico;cañada de Zarzalones;monte Pinar de Yunquera (Málaga);incendios forestales;agentes forestales;ICONA;pino carrasco;1981,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Cerro del Médico, Yunquera (Málaga)",36.716179,-4.939386,"Archivo de José Pino Rivera",cb_ajpr0231,image/parte de incendio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll232,cb_ajpr0232.jpg,,,"Fotografía de macho montés de la Reserva Nacional de Caza de la Serranía de Ronda, monte de Yunquera (Málaga), con dedicatoria de Juan A. Fernández, marzo de 1979.",Juan A. Fernández,1979,"'A mi buen amigo José Pino, con el mismo afecto, noble y grande, de las montañas de Yunquera'. Marzo de 1979. Juan A. Fernández.",Reserva Nacional de Caza de la Serranía de Ronda;monte Pinar de Yunquera (Málaga);Capra pyrenaica Schinz;1979,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Reserva Nacional de Caza, Yunquera (Málaga)",36.712972,-4.984995,"Archivo de José Pino Rivera",cb_ajpr0232.jpg,image/fotografía,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll233,cb_ajpr0233.jpg,,,"Balance anual de 1980 de actuaciones del ICONA en Málaga (Monteando, nº 9, febrero de 1981).",Monteando,1981-02-28,"Como ya va siendo habitual, transcurrido un año más de actuación creemos llegado el momento de hacer un ligero balance de lo que 1980 ha supuesto para la riqueza forestal malagueña. Ya que el trabajo ha sido de todos (técnicos, administrativos, mecánicos, conductores, guardería, personal laboral y obreros eventuales) parece lógico que todos podamos conocer el balance de nuestra labor. No tenemos más meta que sintetizar lo actuado cuando ya emprendemos la nueva andadura de 1981, en este continuo fluir que es el quehacer forestal. Adquisiciones (2.185 has), ordenaciones y revisiones (4.247 has), construcción de carriles forestales (39,36 km), mejora y conservación de carriles (52,40 km), obras varias (6 udes), repoblaciones con resinosas (1.388 has), regeneración de alcornocales (129 has), corrección de torrentes (4.150 m3), defensa contra aludes (15 udes), vigilancia de incendios (24 puestos), cuadrillas retén (16 udes), conservación material (7 vehículos), ordenación del combustible (417 has), tratamientos selvícolas (11.683 has), creación y mejora de pastizales (27 has), obras de mejora ganadera (4 udes), adecuaciones recreativas (4 udes), lucha contra las epizootías y caza y pesca. Inversión total 340.408.000 Ptas. Y además: 1.476 ha consorciadas, 27.621 licencias de caza y 3.687 de pesca, controlados 377 cotos privados de caza con una superficie de 356.426 ha. Nuestros montes han producido 3.625 m.c. de madera y 53.041 Tm de corcho y han pastado en ellos 454.661 ovejas (o sus equivalentes). [NOTA.- Balance anual de 1980 tomado de 'Monteando', hojilla informativa de la Guardería del ICONA de la Jefatura Provincial de Málaga, nº 9, febrero de 1981].",Monteando - hojilla informativa de la Guardería;ICONA;Jefatura Provincial de Málaga;repoblaciones forestales;trabajos selvícolas;aprovechamientos forestales;carriles forestales;caza;1981,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Málaga (Málaga)",36.715925,-4.435364,"Archivo de José Pino Rivera",cb_ajpr0233.jpg,image/Hojilla informativa,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll234,cb_ajpr0234.jpg,,,"La Guardería Forestal Española candidata al V Premio Internacional de Conservación de la Vida Silvestre 'J. Paul Getty' (Monteando, nº 7, mayo de 1980).",Monteando,1980-05-31,"Rosendo García Salvador, Secretario General del ICONA, se ha dirigido a las Jefaturas Provinciales del ICONA indicándole haga llegar a los componentes de los Cuerpos de Guardería a ellos afectos, que por parte de la Dirección del ICONA se ha propuesto a la Guardería Forestal Española como candidato al 5º Premio Internacional de Conservación de la Vida Silvestre 'J. Paul Getty'. [NOTA 1.- Noticia tomada de 'Monteando', hojilla informativa de la Guardería del ICONA de la Jefatura Provincial de Málaga, nº 7, mayo de 1980]. [NOTA 2.- Según Wikipedia, el Dr. Harold J. Coolidge, Estados Unidos, fue premiado en la edición de 1980 por su carrera en el Consejo Nacional de Investigación y su fundación de la Unión Mundial para la Naturaleza (UICN)].",Monteando - hojilla informativa de la Guardería;ICONA;Jefatura Provincial de Málaga;J. Paul Getty Wildlife Conservation Prize;premios;reconocimientos;Guardería Forestal del Estado;1980,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Málaga (Málaga)",36.715925,-4.435364,"Archivo de José Pino Rivera",cb_ajpr0234.jpg,image/Hojilla informativa,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll235,cb_ajpr0235.jpg,,,"Oficio nº 569, de 17/01/1983, del Ingeniero Jefe Provincial del ICONA en Málaga, comunicando el plan de cultivo del vivero para 1983 del monte Pinar de Yunquera (Málaga).",Miguel Álvarez Calvente,1983-01-17,"Vivero de Yunquera: preparación, relleno, colocación, siembra y cultivo de 25.000 bolsas con A. Pinsapo; preparación, siembra y cultivo de 250 m2 de A. pinsapo a raíz desnuda; semilla a emplear 10 kg de A. pinsapo depositada en el almacén del mismo vivero. Las operaciones de preparación y siembra deberán efectuarse durante el mes de febrero y en todo caso antes del 15 de marzo. Presupuesto: preparación, relleno, siembra y primeros riegos de las 25.000 bolsas, 106.000 Ptas; preparación, siembra y primeros riegos de 250 m2., 58.000 Ptas. Total 1ª fase: 164.000 Ptas.",ICONA;Jefatura Provincial de Málaga;Monte Pinar de Yunquera (Málaga);viveros forestales;Abies pinsapo Boiss.;agentes forestales;1983,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Monte Pinar de Yunquera (Málaga)",36.734526,-4.966909,"Archivo de José Pino Rivera",cb_ajpr0235,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll236,cb_ajpr0236.jpg,,,"Relación de 02/12/1975 de personas que con sus caballerías han transportado pinsapos de entresaca desde el pinsapar del monte Pinar a Yunquera (Málaga)",José Pino Rivera,1975,"Relación de 02/12/1975 de personas que con sus caballerías han transportado pinsapos de entresaca desde el pinsapar del monte Pinar a Yunquera (Málaga), con indicación del número de portes y coste por cada uno de ellos.",ICONA;Jefatura Provincial de Málaga;Monte Pinar de Yunquera (Málaga);Abies pinsapo Boiss.;trabajos selvícolas;guardas forestales;1975,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Monte Pinar de Yunquera (Málaga)",36.723094,-4.971716,"Archivo de José Pino Rivera",cb_ajpr0236,image/listado,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll237,cb_ajpr0237.jpg,,,"Relación de agentes forestales que han asistido al curso de actualización sobre incendios forestales, ICONA-Madrid, 1985.",ICONA-Madrid,1985,"Relación de agentes forestales que han asistido al curso de actualización sobre funcionamiento de cuadrillas de retén y seguridad en el trabajo de extinción de incendios forestales del ICONA. ALBACETE: Vicente  Córcoles Flores, A.F. en Riopar, y Juan Miguel Fajardo, A.F. en Hellín. ALICANTE: Luciano González González, A.F. en Alcolecha, y José González Soriano, A.F. en Gorga. ALMERÍA: José Manuel Pérez López, Sobreguarda en Purchena, y Ángel Zoyo García, Sobreguarda en Fiñana. ASTURIAS: Obdulio Moreno Berros, A.F. en Villanueva de Osos, y José Andrade Muiña, A.F. en San Martín de Ozcos. ÁVILA: Julián González Varaz, A.F. en Piedralavas, y Antonio Jiménez Castro, A.F. en Villatoro. BADAJOZ: José Delgado Torres, Guarda Mayor en Don Benito, y José Martín Fernández Grano de Oro, Guarda Mayor en Villarta de los Montes. CÁCERES: Librado Martín Martín, Sobreguarda en Camino Morisco, y Raimundo Iglesias Duarte, Sobreguarda en Nuño Moral. CÁDIZ: Gregorio Pacheco Gordillo, A.F. en Grazalema, y Damián Cabeza Llucia, A.F. en Alcalá de los Gazules. CÓRDOBA: Felipe Jiménez Jiménez, A.F. en Villaviciosa de Córdoba, y Juan González zamorano, A.F. en Cardeña. CUENCA: David García Cano, A.F. en Villas del Humo, y Agustín Tercero de Tres, A.F. en Enguidalos. GRANADA: Antonio Gómez Hervás, A.F. en Soportújar, y Félix Serrano Cascajales, A.F. en Fuente del Moral. GUADALAJARA: León Castillo Alonso, A.F. en Toreto, y Aurelio González Cardo, A.F. en Tamajón. HUESCA: José Lomillos Mur, Sobreguarda en Graus, y Joaquín Bluil Blan, Guarda Mayor en La Vuarda. JAÉN: Enrique Mellado González, A.F. en Coto Ríos, y Dionisio Olivares Herrera, Sobreguarda en Siles. LAS PALMAS: Antonio Santiago Medina, A.F. en Pajonales Tejeda, y Miguel Suárez Caballero, Guarda Mayor en Cazadores. MADRID: Santos Iglesias Lorenzo, A.F. en Navas del Rey. MÁLAGA: José Lima Rodríguez, Guarda Mayor en Marbella, y José Pino Rivera, Guarda Mayor en funciones en Tolox. MURCIA: Juan José Martínez López, A.F. en Mulas Espuña, y Plácido Fernández Romera, A.F. en Jumilla. ORENSE: Tarcisio López González, Sobreguarda en Santicoso, y José González Gómez, Sobreguarda en Melón. SALAMANCA: Domingo Carlos Mateos, Guarda Mayor en Ciudad Rodrigo, y Domingo Morales Martín, A.F. en El Maillo. ZAMORA: Generoso Filles Palacios, A.F. en Puebla de Sanabria, y Antonio de Casas y de Casas, A.F. en Ferreras de Abajo. SEGOVIA: Fernando Peña Muñoz, A.F. en Navas de Oro, y Matías Delgado Mayo, Sobreguarda en Sancho Nuño. TERUEL: José Egeti Molie, A.F. en Besas, y Manuel La hoz González, A.F. en Trama Castilla. TOLEDO: Félix Pérez Iglesias, Sobreguarda en Madrilejos, y Pablo González Pérez, Sobreguarda en Puertorey. VALENCIA: Juan Antonio Martínez, A.F. en Navarres, y Adolfo García Chacón, A.F. en Castellón de la Plana. ZARAGOZA: Carmelo Castillo Vicente, Sobreguarda en Catalayud, y Antonio Fortes Montolio, A.F. en Signes. HUELVA: Jaime Olea Heras, A.F. en Valverde del Camino, y Francisco Jiménez Arrocha, A.F. en Paterna del Campo. VALLADOLID: Tomás Pérez Cosgella, A.F. en Quintanilla de Onésimo, y Manuel Gonzáles fernández, A.F. en Malaquínez.",ICONA;incendios forestales;formación;agentes forestales;1985,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Madrid (Madrid)",40.407861,-3.712326,"Archivo de José Pino Rivera",cb_ajpr0237,image/listado,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll238,cb_ajpr0238.jpg,,,"Red de vigilancia y prevención de incendios forestales del ICONA-Málaga, 1.980.",ICONA-Málaga,1980,"Red de vigilancia y prevención de incendios forestales: red de vigilancia, prevención y pronto auxilio, medios terrestres, medios aéreos y asesores técnicos. ICONA-Málaga, 1980.",ICONA;Jefatura Provincial de Málaga;incendios forestales;red de vigilancia;agentes forestales;1980,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Málaga (Málaga)",36.715925,-4.435364,"Archivo de José Pino Rivera",cb_ajpr0238,image/informe,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
